Account,Date,Tweet Text,Compound,Positive,Neutral,Negative
hvshah007,2018-03-20 01:52:39+00:00,"RT @ESPNcricinfo: Dinesh Karthik's magic eight balls

https://t.co/ySmAcWqBF1 #NidahasTrophy #INDvBAN https://t.co/BeMkQ3OYMo",0.0,0.0,1.0,0.0
hvshah007,2018-03-20 01:48:53+00:00,RT @RMangalgatti: I am #Lingayat and I am a Hindu.Some @siddaramaiah cannot make me a Non Hindu for his filthy political gain.Time to teach…,0.0,0.0,1.0,0.0
hvshah007,2018-03-20 01:48:23+00:00,"RT @DIALWEALTH_IN: कमिया हर सरकार में होती है.. पर सारी देशद्रोही ताकतों को @narendramodi जी से इतनी नफरत करते देख, मोदीजी के साथ खड़े रहने…",0.0,0.0,1.0,0.0
hvshah007,2018-03-19 17:40:40+00:00,"RT @inileshj: पकोडा बनवण तरुणाईला खळ्ळ खट्ट्याक चे धडे देऊन केसेस अंगावर घ्यायला शिकवण्यापेक्षा कित्येक पटीन चांगल, हप्ता वसुली करण्यापेक्…",0.0,0.0,1.0,0.0
hvshah007,2018-03-19 17:39:50+00:00,"RT @iRavi_Inamdar: ताम्हिणी घाटातील गर्द वनराई.....

#भटकंती https://t.co/PaxVLIE4sJ",0.0,0.0,1.0,0.0
hvshah007,2018-03-19 16:37:14+00:00,"RT @chintan20: Dear @RahulGandhi u said person , who did calf slaughtered suspended . 

Same person attended the Congress Session under ur…",-0.128,0.115,0.749,0.137
hvshah007,2018-03-19 16:34:07+00:00,"RT @Gajodhar_007: 65 सालों में जब पहली बार गांव में बिजली आयी तो प्रधानमंत्री सड़क योजना के तहत बनी सड़क के रास्ते बैंक गया,जन धन खाते से…",0.0,0.0,1.0,0.0
hvshah007,2018-03-19 16:31:05+00:00,"RT @ippatel: 'Peaceful' don't donate Blood or Body Organs since it's Haram. But they use it fully donated by Kafirs, Pakis also come Bharat…",0.0,0.0,1.0,0.0
hvshah007,2018-03-19 11:11:20+00:00,RT @AmitDwivediBI: @Iam_Prerna @goonereol @Being_Humor @ArvindKejriwal And how about this one ? https://t.co/ndRgLiWyrU,0.0,0.0,1.0,0.0
FRC6171,2018-03-20 01:52:59+00:00,Today we visited Bethany Elementary and got to share our robot with the 5th and 2nd graders! The kids had a great t… https://t.co/29x2MBBxrd,0.7644,0.239,0.761,0.0
FRC6171,2018-03-19 23:22:46+00:00,We are so excited to hear that we were able to spread our love for robotics and STEM to the kids! Hopefully we'll s… https://t.co/D0vK0JnH8O,0.8836,0.319,0.681,0.0
FRC6171,2018-03-19 22:15:29+00:00,Down and dirty the second time. https://t.co/BjRXuw2SbP,-0.4404,0.0,0.674,0.326
FRC6171,2018-03-08 00:03:35+00:00,Thanks to our wonderful sponsors @LearCorporation @AllianceData @TXWorkforce @CaringCatsPSHS @Plano_Schools… https://t.co/JeUjzsZmyo,0.765,0.423,0.577,0.0
FRC6171,2018-03-04 21:25:11+00:00,"Good job @TexasTorque, 5889, 6655 Thanks for picking us on your alliance! #FRCDallas #2018frc #powerup  #OMGrobots",0.7263,0.303,0.697,0.0
FRC6171,2018-03-04 18:44:15+00:00,RT @TexasTorque: We’re amped to continue into elims as part of the 7th seed alliance with alliance captain 5889 and team @FRC6171! Stay tun…,0.0,0.0,1.0,0.0
FRC6171,2018-03-04 05:45:16+00:00,"Team spirit ✓
Troubleshooting ✓
Day one ✓ https://t.co/v9EWyjA2Lu",0.34,0.459,0.541,0.0
FRC6171,2018-03-03 03:16:21+00:00,Saturday and Sunday qualification matches! Come support the team at Irving Convention Center. Our first match is at… https://t.co/VGjMXlqw1p,0.4574,0.143,0.857,0.0
FRC6171,2018-02-21 23:00:15+00:00,"Introducing Zero, Chain Reaction Robotics' 2018 FRC Bot. #FIRSTPOWERUP https://t.co/r5tecbxwwX",0.0,0.0,1.0,0.0
FRC6171,2018-02-21 03:07:18+00:00,Bag 'n tag ✅ https://t.co/eu8lRWo7uX,0.0,0.0,1.0,0.0
FRC6171,2018-02-20 00:41:24+00:00,Thanks @frc5431 for letting us use your practice field and facility! https://t.co/OW072LjuDa,0.4926,0.225,0.775,0.0
FRC6171,2018-02-18 05:54:53+00:00,10 am - 11pm. Yes. https://t.co/nBqWtOOLTr,0.4019,0.403,0.597,0.0
FRC6171,2018-02-17 23:48:02+00:00,Grab some Chipotle from 4-8 today at W Park today to support Chain Reaction Robotics!!! https://t.co/hiU35Z6aBN,0.5538,0.203,0.797,0.0
FRC6171,2018-02-16 22:11:30+00:00,!! https://t.co/bfzsPIiSXi,0.0,0.0,1.0,0.0
FRC6171,2018-02-16 21:44:06+00:00,Tomorrow Feb. 17 FROM 4p - 8p near Park and Preston. https://t.co/l57HZNnbDZ,0.0,0.0,1.0,0.0
FRC6171,2018-02-13 22:08:52+00:00,7 days. We got this. https://t.co/FRcpoFb0eR,0.0,0.0,1.0,0.0
FRC6171,2018-02-13 16:03:26+00:00,"Go on Saturday, February 17th, from 4 - 8pm at the Chipotle at Park and Preston! https://t.co/BZKxXkimkW",0.0,0.0,1.0,0.0
FRC6171,2018-02-12 23:49:07+00:00,Please support our team by showing this flyer at Chipotle this Saturday! https://t.co/pHmqZQ5zPz,0.6476,0.325,0.675,0.0
FRC6171,2018-02-11 00:38:19+00:00,Week 5 progress! https://t.co/1UQffzdd7S,0.4753,0.607,0.393,0.0
FRC6171,2018-02-10 18:33:43+00:00,Today's our Panda Express fundraiser!!! Grab some lunch and support our robotics team! https://t.co/eQieR1XFw7,0.5951,0.229,0.771,0.0
kendalf_stone,2018-03-21 22:08:54+00:00,"RT @Mathieu_Era: Next time y'all speak on my name understand this FACT 
I'm one of 3 players since I entered the league 5years ago w/ 
300…",0.0,0.0,1.0,0.0
kendalf_stone,2018-03-20 18:37:05+00:00,"RT @malkoff: NEW: Sunrise reveals the extent of reported tornado damage on the Jacksonville State University campus in Jacksonville, AL.
Th…",-0.4939,0.0,0.862,0.138
kendalf_stone,2018-03-20 16:20:30+00:00,RT @MikeDubberlyGDA: Staggering video from WBRC/Fox6 Skytracker of some of the damage in Jacksonville. @JSUNews @JaxNews #JSU #Jacksonville…,-0.4939,0.0,0.842,0.158
kendalf_stone,2018-03-20 05:29:29+00:00,"RT @ChrisBrown_AL: This is the sounds (because there’s no light for sights) inside Pete Mathews. 

This was taken from the corner by the me…",-0.296,0.0,0.913,0.087
kendalf_stone,2018-03-20 01:52:59+00:00,"RT @Devin_Walker5: USA Today just granted access to these amazing Penny Hardaway photos. 

Take a trip down memory lane with the new HC of…",0.7003,0.216,0.784,0.0
kendalf_stone,2018-03-20 01:52:09+00:00,RT @MrZoe96: When yo mama yellin at you and she mess up a word https://t.co/PNXnCsRXCZ,-0.3612,0.0,0.839,0.161
kendalf_stone,2018-03-20 00:45:02+00:00,@kourtlandperry 😂😂😂,0.0,0.0,1.0,0.0
kendalf_stone,2018-03-20 00:13:23+00:00,"RT @kourtlandperry: yeah we got a flag on the play. unnecessary outtapocketness, 45 yard penalty, replay 4th down🧢 https://t.co/dsqvax3Pc6",0.1531,0.204,0.664,0.133
kendalf_stone,2018-03-20 00:13:18+00:00,@kourtlandperry Nah bruh this might be a tech. Ol buddy might need to leave the game,-0.1531,0.0,0.833,0.167
kendalf_stone,2018-03-19 20:29:23+00:00,RT @Mathieu_Era: GEAUX COP THAT 32 jersey in Texan blue!!! https://t.co/YdY1rAwxr1,0.0,0.0,1.0,0.0
kendalf_stone,2018-03-19 20:29:18+00:00,"RT @HoustonTexans: Welcome to Houston, @Mathieu_Era!

#WeAreTexans https://t.co/erMoFqPy3U",0.5093,0.32,0.68,0.0
kendalf_stone,2018-03-19 19:55:44+00:00,RT @BillyBobSanderz: This look like the patty that killed that one detective on spongebob https://t.co/FW6ZmRqZU0,-0.4588,0.125,0.65,0.225
kendalf_stone,2018-03-19 19:55:15+00:00,RT @xashkardashx: *laughs in Birmingham* https://t.co/2Kb0G34Iii,0.0,0.0,1.0,0.0
kendalf_stone,2018-03-19 19:54:59+00:00,RT @Prime_Kamara: rt if you can hear this image https://t.co/a33CorP1Lk,0.0,0.0,1.0,0.0
kendalf_stone,2018-03-19 01:11:36+00:00,This so wavy lol https://t.co/d5yWixySp9,0.4728,0.435,0.565,0.0
kendalf_stone,2018-03-18 07:03:10+00:00,"RT @marchmadness: MICHIGAN WINS IT AT THE BUZZER!!!! 🚨🚨🚨

#MarchMadness https://t.co/COR9MEjX59",0.765,0.359,0.641,0.0
kendalf_stone,2018-03-18 07:02:22+00:00,RT @KingJosiah54: When you get your drivers license but all your friends want a ride https://t.co/v6uNFKNDAM,0.6808,0.301,0.699,0.0
kendalf_stone,2018-03-17 01:04:50+00:00,@Big_Jums I gotcha,0.0,0.0,1.0,0.0
kendalf_stone,2018-03-15 15:57:23+00:00,2 people unfollowed me // automatically checked by https://t.co/yLjvU4PyVX,0.0,0.0,1.0,0.0
kendalf_stone,2018-03-15 05:09:32+00:00,RT @JCrossover: Music gets you through..,0.0,0.0,1.0,0.0
Vixen_N_Vegas,2018-03-21 11:37:30+00:00,It may be counterintuitive to pare back your involvement in a ... More for Sagittarius https://t.co/GUShWehsH1,0.0,0.0,1.0,0.0
Vixen_N_Vegas,2018-03-21 05:03:25+00:00,"RT @BossLadyShante: ""A good woman with trust issues is just a Queen who once invested her loyalty into a peasant.""",0.8658,0.393,0.607,0.0
Vixen_N_Vegas,2018-03-21 05:02:52+00:00,"RT @souljaian: I Always Leave With Something From Every Situation.

Always.",-0.0516,0.0,0.882,0.118
Vixen_N_Vegas,2018-03-21 05:02:20+00:00,RT @ABOOGlE_: she's a keeper if she's loyal when it's unofficial,0.4767,0.256,0.744,0.0
Vixen_N_Vegas,2018-03-21 05:01:07+00:00,RT @ABOOGlE_: forever mood: “i feel like you lying but uh ok”,-0.1154,0.125,0.717,0.158
Vixen_N_Vegas,2018-03-21 05:01:01+00:00,RT @TittysAndToons: libras are so slept on 🤧.,0.0,0.0,1.0,0.0
Vixen_N_Vegas,2018-03-21 05:00:51+00:00,True story. https://t.co/csQIDjg94t,0.4215,0.583,0.417,0.0
Vixen_N_Vegas,2018-03-21 04:59:29+00:00,RT @StylezBoogiee: Holding a grudge is so unhealthy.,-0.656,0.0,0.579,0.421
Vixen_N_Vegas,2018-03-21 04:59:18+00:00,RT @QveenSmurf: I Have Bitches Intimidated By Me And They’re WAY Prettier Than I Am😭😂 That Makes No Sense,-0.7096,0.124,0.518,0.359
Vixen_N_Vegas,2018-03-21 04:58:49+00:00,Facts. 🤦🏽‍♀️😩 https://t.co/Ba9jzaATaD,0.0,0.0,1.0,0.0
Vixen_N_Vegas,2018-03-21 04:58:16+00:00,MESSAGE MY NIGGAAA!!!! https://t.co/dVsgL052wT,0.0,0.0,1.0,0.0
Vixen_N_Vegas,2018-03-21 04:56:54+00:00,"I really can’t leave her alone. Mainly bc im petty annnd we work together.

Plus nobody knockin her 🍆💦 game. So there’s that.",-0.507,0.0,0.783,0.217
Vixen_N_Vegas,2018-03-21 04:50:54+00:00,She already know what it’s hittin fa...😩🤦🏽‍♀️😬😋😋😋😋,0.0,0.0,1.0,0.0
Vixen_N_Vegas,2018-03-21 04:46:29+00:00,"I fw my ex cause she a stud n she can see pass the pretty face and put me in my place....

Shyt be turnin me on...🤦🏽‍♀️😂",0.4939,0.122,0.878,0.0
Vixen_N_Vegas,2018-03-20 11:37:20+00:00,It appears as if your creativity knows no limits today. You be... More for Sagittarius https://t.co/GUShWehsH1,0.1027,0.138,0.745,0.117
Vixen_N_Vegas,2018-03-20 05:36:21+00:00,@BrettPB_ Lies. Haven’t talked this way in decades. Especially not about ari. This just started.,-0.4215,0.0,0.833,0.167
Vixen_N_Vegas,2018-03-20 05:32:15+00:00,"RT @ABOOGlE_: when i care, i really fucking care",0.7506,0.561,0.439,0.0
Vixen_N_Vegas,2018-03-20 05:30:54+00:00,@BrettPB_ I really do feel like that...☺️,0.4144,0.356,0.644,0.0
Vixen_N_Vegas,2018-03-20 01:54:31+00:00,I think this time around may be different .,0.0,0.0,1.0,0.0
Vixen_N_Vegas,2018-03-20 01:52:59+00:00,I think I might give her another chance. She may be throwed off but my feelings for her never really faded. I realized that today.,0.128,0.067,0.933,0.0
ekkah_n,2018-03-21 23:58:00+00:00,"RT @miss_smila: Terstalk ex, baru tahu rupanya dia in a relationship dgn girl yg dia kata ""just friend' je dulu and dorang couple 2 weeks b…",0.4939,0.122,0.878,0.0
ekkah_n,2018-03-21 23:57:09+00:00,RT @nrainbmy: missing someone i clearly shouldn’t be missing,-0.1779,0.223,0.413,0.364
ekkah_n,2018-03-21 23:55:33+00:00,"RT @9GAG: S.I.N.G.L.E = Strong, Independent, Noticeable, Generous, Loving, Enlightened",0.9287,0.733,0.267,0.0
ekkah_n,2018-03-21 19:06:15+00:00,onxon ?,0.0,0.0,1.0,0.0
ekkah_n,2018-03-21 19:06:08+00:00,lama tida makan cake,0.0,0.0,1.0,0.0
ekkah_n,2018-03-21 19:05:51+00:00,tiada makan cake pun . kenapa tida dpt tidur ni ? haih problem . .,-0.4019,0.0,0.787,0.213
ekkah_n,2018-03-21 19:02:08+00:00,RT @sharifahrose: I hate when my friends talk to me when i m typing 😩 sebab i memang takan dengar and nnti u have to repeat apa u cakap,-0.1531,0.116,0.746,0.138
ekkah_n,2018-03-21 17:20:55+00:00,RT @yonthegindut: I will always pray for your happiness. always will be. always do.,0.7096,0.349,0.651,0.0
ekkah_n,2018-03-21 17:19:14+00:00,RT @aals98: its been 6 days... may Allah protect you wherever you are muiz 😔 pls help spread this around everyone! Thank you so much https:…,0.8122,0.32,0.68,0.0
ekkah_n,2018-03-21 17:18:43+00:00,😌❤ https://t.co/72leXQN08M,0.0,0.0,1.0,0.0
ekkah_n,2018-03-21 17:16:46+00:00,RT @HafizIrfan_: tau tak move on ni satu nikmat. tak kisah lah move on dari apa pun. tetiba bangun satu hari dan kau sedar kau dah tak kisa…,0.0,0.0,1.0,0.0
ekkah_n,2018-03-21 17:16:38+00:00,"hi , love ? 😌",0.6369,0.808,0.192,0.0
ekkah_n,2018-03-21 17:13:46+00:00,betabur swimming pool d kk ni . bulatan air pancut Gaya Street juga dia pgi 😂😅 haih https://t.co/HBC9ZlydQW,0.3612,0.143,0.857,0.0
ekkah_n,2018-03-21 17:10:50+00:00,im doin' good and fine 💙,0.5719,0.61,0.39,0.0
ekkah_n,2018-03-21 17:09:50+00:00,"student be like "" esok exam . malam ni study "" hahaha",0.7269,0.466,0.534,0.0
ekkah_n,2018-03-20 11:13:41+00:00,"RT @MerepetlahKau: Wak ni dari dulu teringin sangat tengok muka mak ayah upin dan ipin ni. Kenapa susah sangat nak tunjuk? Ahhhh, stress!!!…",0.0,0.0,1.0,0.0
ekkah_n,2018-03-20 11:13:11+00:00,RT @oliviagobrien: fuck,-0.5423,0.0,0.364,0.636
ekkah_n,2018-03-20 09:12:34+00:00,RT @theyusufiskanda: haa ni trick cane nak kasi anak2 kita makan sayur.. :P https://t.co/8ChVoLYqiw,0.368,0.172,0.753,0.075
ekkah_n,2018-03-20 09:12:31+00:00,RT @theyusufiskanda: ayang https://t.co/8BqOvrl0WS,0.0,0.0,1.0,0.0
ekkah_n,2018-03-20 09:11:07+00:00,RT @MalayaViral: Subhanallah https://t.co/wvOEe8mIOV,0.0,0.0,1.0,0.0
glamtvsw,2018-03-20 13:32:31+00:00,Skripal Likely Poisoned by British Intelligence in Effort to Smear and Silence Russian World View --… https://t.co/HV9TRFotA7,-0.3818,0.136,0.614,0.25
glamtvsw,2018-03-20 07:34:29+00:00,"RT @StagecoachWales: #Aberdare.   All services are expected to run  to schedule, or within five minutes of their scheduled time, if any dis…",0.0,0.0,1.0,0.0
glamtvsw,2018-03-20 07:33:45+00:00,I liked a @YouTube video https://t.co/EBtC2IGLhU 10 Animated Movie Villains Who Were Actually Right,-0.3818,0.163,0.581,0.256
glamtvsw,2018-03-20 05:27:59+00:00,I liked a @YouTube video https://t.co/dt2iyQrtLx Last Witness to President Abraham Lincoln Assassination I've Got A Secret,-0.2732,0.15,0.642,0.209
glamtvsw,2018-03-20 05:07:47+00:00,From this on their own documentary: https://t.co/IM81NI4i1p,0.0,0.0,1.0,0.0
glamtvsw,2018-03-20 05:03:50+00:00,@BalanceTheBeeb - see this clip of their 'impartiality' : https://t.co/8N2M2CpAyU,0.0,0.0,1.0,0.0
glamtvsw,2018-03-20 03:46:48+00:00,I liked a @YouTube video https://t.co/zCwAJHOq3e U21 Nationalmannschaft - Training in Braunschweig (SSN live) 19.03.18,0.4215,0.203,0.797,0.0
glamtvsw,2018-03-20 01:52:59+00:00,"RT @WilliamPMack: You may feel that I am exaggerating, but if you want to know what living in a dictatorship looks like, go into any newsag…",0.5187,0.174,0.776,0.05
glamtvsw,2018-03-20 00:40:16+00:00,https://t.co/AmXKtUMzES,0.0,0.0,1.0,0.0
glamtvsw,2018-03-19 23:44:31+00:00,"Nearly 92 years from the day the BBC became a corporation, and it still makes the claim it has always been... https://t.co/rsx9RIY2tA",0.0,0.0,1.0,0.0
glamtvsw,2018-03-19 12:21:57+00:00,RT @StagecoachWales: #Porth The 155/137/138 services are still not running due to icy conditions. updates to follow,0.0,0.0,1.0,0.0
glamtvsw,2018-03-19 12:21:42+00:00,RT @StagecoachWales: Svc update: The 124 from #Porth for #Cardiff at 11:03 is currently running approx 15 mins late.,0.0,0.0,1.0,0.0
glamtvsw,2018-03-19 12:21:24+00:00,RT @StagecoachWales: #Merthyr All service's returning to normal running. Apart from service 38 &amp;35  service still operating main roads only…,0.0,0.0,1.0,0.0
glamtvsw,2018-03-18 12:00:38+00:00,RT @StagecoachWales: #Porth Svc update: We are starting to operate a #Pontypridd to #Cardiff service on our 132. This will be in place for…,0.0,0.0,1.0,0.0
glamtvsw,2018-03-18 12:00:27+00:00,RT @TheCanaryUK: ‘Every time I get my budget my heart stops’. A headteacher exposes the reality of school funding cuts https://t.co/3w1MoVr…,-0.4019,0.0,0.821,0.179
glamtvsw,2018-03-18 08:20:38+00:00,"RT @PeterStefanovi2: Jeremy Hunt is STILL imposing an unfair, unsafe &amp; discriminatory contract on Junior doctors. Give the BMA some REAL te…",-0.5423,0.0,0.816,0.184
glamtvsw,2018-03-18 08:19:54+00:00,RT @Docs4Progress: #DoctorsForProgress have stepped up to fight back. Please RT. Doctors please vote for D4P in @theBMA council election. #…,0.25,0.183,0.714,0.103
glamtvsw,2018-03-18 08:12:29+00:00,"RT @markmwphoto: @PaulEele We haven't in mid Wales - 10"" snow overnight and still coming!!",0.0,0.0,1.0,0.0
glamtvsw,2018-03-18 08:11:31+00:00,"RT @HeartWales: ⚠️ TRAVEL ⚠️

⛔️ Mountain roads in Rhondda Cynon Taf
⛔️ Felindre mountain road to Ammanford
🚫 Closed due to snow",0.0,0.0,1.0,0.0
glamtvsw,2018-03-18 07:20:53+00:00,"RT @CoastalHawk14: Snow and wind warnings for Wales in force

https://t.co/XEkB6NNAnD

Shared from my Google feed",0.0516,0.129,0.753,0.118
Sunny_Boy_75,2018-03-21 09:31:18+00:00,@RavenZech2 I’d scratch &amp; sniff 😈,0.0,0.0,1.0,0.0
Sunny_Boy_75,2018-03-21 04:02:02+00:00,@KrackedKiwi Piss off 😂,-0.4019,0.0,0.426,0.574
Sunny_Boy_75,2018-03-20 11:16:32+00:00,@spookynsexy Oh shit,-0.5574,0.0,0.357,0.643
Sunny_Boy_75,2018-03-20 04:39:23+00:00,@spookynsexy Yeah me too,0.296,0.423,0.577,0.0
Sunny_Boy_75,2018-03-20 04:39:02+00:00,@spookynsexy Your a cute little Knick knack,0.4588,0.375,0.625,0.0
Sunny_Boy_75,2018-03-20 02:25:03+00:00,@RavenZech2 Glad your better now. Poisoning sucks,-0.1027,0.388,0.197,0.414
Sunny_Boy_75,2018-03-20 01:52:59+00:00,@RavenZech2 Oh no how are you today?,-0.296,0.0,0.732,0.268
Sunny_Boy_75,2018-03-20 01:51:10+00:00,@RavenZech2 Aaaaaaw,0.0,0.0,1.0,0.0
Sunny_Boy_75,2018-03-19 22:18:32+00:00,@L0L0Lady Oh no honey you poor girl. Hope you can get on top of it 🤗,-0.1531,0.224,0.524,0.252
Sunny_Boy_75,2018-03-19 20:58:13+00:00,RT @KimDissobey: Dammmmmmm https://t.co/WlxnuqLgod,0.0,0.0,1.0,0.0
Sunny_Boy_75,2018-03-19 13:49:13+00:00,RT @KimDissobey: #RT Let’s see if this pic does me well and u all. Who’s gona help push me past 9k and make 10k my next goal. U know I’m a…,0.5859,0.151,0.849,0.0
Sunny_Boy_75,2018-03-19 12:46:00+00:00,@BlondeLunacy696 Yes please indeed,0.6124,0.714,0.286,0.0
Sunny_Boy_75,2018-03-19 12:15:24+00:00,RT @KimDissobey: Is she the best wife? #RT https://t.co/lKKiQQuTZ8,0.6369,0.344,0.656,0.0
Sunny_Boy_75,2018-03-19 12:15:00+00:00,RT @KimDissobey: My darling wife is getting some. RETWEET THE FUCK OUT OF ALL THIS TONIGHT. PLEASE LOL let’s get her loads more followers a…,0.7297,0.291,0.59,0.119
Sunny_Boy_75,2018-03-19 09:45:02+00:00,@AngieLeexxx70 Good morning 🌹,0.4404,0.592,0.408,0.0
Sunny_Boy_75,2018-03-19 09:16:14+00:00,@single_barry How are Barry?,0.0,0.0,1.0,0.0
Sunny_Boy_75,2018-03-19 00:20:02+00:00,@alwyzhorny @SteveNJill3 I’d love put those in my mouth,0.6369,0.344,0.656,0.0
Sunny_Boy_75,2018-03-19 00:06:56+00:00,@BlondeLunacy696 hope your well &amp; your twin also,0.6124,0.455,0.545,0.0
Sunny_Boy_75,2018-03-18 21:12:29+00:00,@spookynsexy 😢,0.0,0.0,1.0,0.0
Sunny_Boy_75,2018-03-17 11:23:55+00:00,@nickysuhan It’s all good. Seems I’m forgotten easy too! Hope your ok!,0.8619,0.563,0.343,0.093
sun_head_JDC,2018-03-21 17:24:39+00:00,"RT @guypbenson: PSA: Someone is not a ""snowflake"" because they don't share your views. *You* are a snowflake if you cannot handle views you…",-0.2235,0.0,0.918,0.082
sun_head_JDC,2018-03-21 13:43:58+00:00,@krassenstein Just a quick observation.  I don’t remember the outrage when Obama congratulated Putin on his re-elec… https://t.co/CSndu0qm38,-0.5106,0.0,0.82,0.18
sun_head_JDC,2018-03-21 12:58:08+00:00,"RT @FiveRights: Great Mills High School
Shooter shot two, both are in critical condition.
Resource officer shot and killed shooter.
A man w…",-0.4019,0.137,0.635,0.227
sun_head_JDC,2018-03-21 12:57:54+00:00,"RT @FiveRights: Obama claims that his administration was scandal-free when it was the most corrupt in American history.
He also says, ""If T…",0.0,0.0,1.0,0.0
sun_head_JDC,2018-03-21 12:57:11+00:00,"RT @FiveRights: The side with the better argument never opposes free speech.
It never needs to employ offense-taking to censor.
It invites…",-0.6488,0.1,0.619,0.282
sun_head_JDC,2018-03-21 12:56:10+00:00,"RT @FiveRights: Oakland Mayor Libby Schaff warned illegals of impending raid.
She helped criminals escape justice.
Three have already been…",-0.1779,0.19,0.595,0.216
sun_head_JDC,2018-03-21 12:55:14+00:00,"RT @FiveRights: .@CNN
You exist to create hatred, some of which results in shootings &amp; bombings.
You deliberately cause injuries and deaths…",-0.4767,0.08,0.76,0.16
sun_head_JDC,2018-03-21 12:54:52+00:00,"RT @FiveRights: Two of the bombing victims were white, but when have Trump-haters ever made any sense? My guess is that the bomber has exac…",-0.1655,0.0,0.936,0.064
sun_head_JDC,2018-03-21 12:48:00+00:00,"RT @DrJaneRuby: After seeing what open borders have done to her country she still wants them open to migrants &amp; terrorists.

You can’t say…",-0.6249,0.0,0.849,0.151
sun_head_JDC,2018-03-21 12:43:04+00:00,"RT @usvetpissedoff: A school resource officer engaged the student shooter and ended the threat, and the shooter was pronounced dead. Protec…",-0.7184,0.099,0.62,0.281
sun_head_JDC,2018-03-21 12:41:18+00:00,@_L_o_r_i_ @MazurikL Divine Intervention in my opinion.,0.5574,0.375,0.625,0.0
sun_head_JDC,2018-03-21 12:38:39+00:00,RT @LisaMei62: Watch this video &amp; listen carefully to everything .@realDonaldTrump says. We are witnessing the GREAT AWAKENING. He didn't h…,0.7456,0.25,0.75,0.0
sun_head_JDC,2018-03-21 12:36:02+00:00,"RT @_StephanieMyers: Austin serial bomber update: 
- Suspect is dead after detonating a bomb inside his vehicle as authorities were approac…",-0.8658,0.0,0.623,0.377
sun_head_JDC,2018-03-21 12:34:30+00:00,"RT @FiveRights: Now that the Austin terrorist is dead, every news agency is rushing to delete all indications he was a leftist. He was 24,…",-0.875,0.0,0.71,0.29
sun_head_JDC,2018-03-21 12:34:04+00:00,"RT @letters4trump45: 📣📣Hey Congress📣📣
Why do you always wait until the last minute on the last day to get something passed?
It's nerve-wrac…",0.0,0.0,1.0,0.0
sun_head_JDC,2018-03-21 12:33:39+00:00,RT @ScottPresler: Thank you to every single person who is tweeting that an armed resource officer shot &amp; stopped the Great Mills High Schoo…,0.6908,0.224,0.712,0.064
sun_head_JDC,2018-03-21 02:35:04+00:00,"RT @LisaDaugh1: The next time a liberal says they’re not trying to take our guns, here’s proof to the contrary! https://t.co/I1V7I23Lx7",0.0,0.0,1.0,0.0
sun_head_JDC,2018-03-21 01:17:11+00:00,"RT @thebradfordfile: Two years ago today, Barack Obama landed in Cuba to kiss the ring of a murderous, totalitarian regime and pretend he k…",-0.7096,0.092,0.623,0.285
sun_head_JDC,2018-03-21 01:14:28+00:00,RT @DineshDSouza: Each day we recognize a little better the bottomless corruption &amp; mendacity that were the defining features of the Obama…,0.3832,0.115,0.885,0.0
sun_head_JDC,2018-03-21 01:14:12+00:00,"RT @TheJordanRachel: Texting and driving (which is illegal) causes, on average, 9 deaths every single day.
So, would the liberals like to e…",0.3612,0.106,0.894,0.0
SouthbayTa2,2018-03-21 08:13:46+00:00,"Color roses anyone :) been wanting to do some realistic roses . Come by 
Tattoo by @SouthbayTa2… https://t.co/inSOzNrnOu",0.4588,0.158,0.842,0.0
SouthbayTa2,2018-03-21 02:03:55+00:00,"THIS SUNDAY at SOUTHBAY TATTOO 
Varrio de Perros artshow!! Building fences that UNITE. 
We have… https://t.co/S4x4lW8auK",0.0,0.0,1.0,0.0
SouthbayTa2,2018-03-21 01:55:09+00:00,"THIS SUNDAY at SOUTHBAY TATTOO 
Varrio de Perros artshow!! 
Building fences that UNITE. 
We have… https://t.co/pOOnJZsqy0",0.0,0.0,1.0,0.0
SouthbayTa2,2018-03-20 16:50:20+00:00,"ARTSHOW !! 
This weekend at SOUTHBAY TATTOO 
Sunday 12 noon to 7 pm , 
VARRIO de PERROS 
Over… https://t.co/pOHy0rt4Te",0.0,0.0,1.0,0.0
SouthbayTa2,2018-03-20 02:17:20+00:00,"Today work , did this portrait using my Bishop Fantom and my Kwandron Proton MX Pen , first time… https://t.co/XBZ1yVLFY8",0.0,0.0,1.0,0.0
SouthbayTa2,2018-03-20 01:52:58+00:00,"Today work , did this portrait using my Bishop Fantom and my Kwandron Proton MX Pen , first time… https://t.co/cZspYkF9rC",0.0,0.0,1.0,0.0
SouthbayTa2,2018-03-19 17:03:08+00:00,"SOITHBAY TATTOO 
Tattoo by @SouthbayTa2 
・・・
Roses are RED @ SOUTHBAY TATTOO &amp; PIERCING https://t.co/i5NaZ1PQr3",0.0,0.0,1.0,0.0
SouthbayTa2,2018-03-19 17:00:57+00:00,"SOUTHBAY TATTOO would like to 
WELCOME 
RAFA CAMARENA
Aka UZI to our shop !! Come by and get… https://t.co/AdmC5QYzg3",0.7793,0.286,0.714,0.0
SouthbayTa2,2018-03-19 16:58:46+00:00,"SOUTHBAY TATTOO 
Tattoo by mikeandinkk
・・・
Good morning everyone it’s sat !!!did this one… https://t.co/4KZy8iwuGd",0.5826,0.212,0.788,0.0
