Account,Date,Tweet Text,Compound,Positive,Neutral,Negative
GarciniaReview,2018-03-22 17:00:41+00:00,"RT @KofiAnnan: #Nutrition is one of the best drivers of #development: it sparks a virtuous cycle of socio-economic improvements, such as in…",0.872,0.355,0.645,0.0
GarciniaReview,2018-03-22 17:00:38+00:00,How Training With Your Better Half Can Strengthen Your Relationship #fitness https://t.co/CQwh1rmQm9 https://t.co/93GEYc7has,0.6369,0.321,0.679,0.0
GarciniaReview,2018-03-22 16:00:20+00:00,"Ask Angela: A protein-packed lunch idea, tomato-free Cozy Stew, family meal times, an... https://t.co/W40fJBbXKi https://t.co/yJtaaO75ts",0.0,0.0,1.0,0.0
GarciniaReview,2018-03-22 13:00:27+00:00,Masala Lentil Salad with Cumin Roasted Carrots  #health https://t.co/TdqGEcEKO6 https://t.co/kIDffKMvLG,0.0,0.0,1.0,0.0
GarciniaReview,2018-03-22 12:30:09+00:00,On Scrawny to Brawny  #fit https://t.co/5fSBtIA0r9 https://t.co/YEDyM6vycE,0.0,0.0,1.0,0.0
GarciniaReview,2018-03-22 07:00:29+00:00,Blueberry Chia Bowl with Warm Banana and Sesame Brittle  #eatrealfood https://t.co/QzmpTAk5Gi https://t.co/LHGNcX0G6b,0.2263,0.147,0.853,0.0
GarciniaReview,2018-03-22 01:30:11+00:00,101 Healthy Instant Pot Recipes #fit https://t.co/tXae0Itc6v https://t.co/TxTrbWexZS,0.4019,0.278,0.722,0.0
GarciniaReview,2018-03-21 13:30:12+00:00,"These 2 Experts Agree: Crash Diets Are Not a Good Idea, but Lifestyle Changes Are  #f... https://t.co/uqw3f0Y9JY https://t.co/SNmSypvht3",0.2144,0.199,0.701,0.1
_Tuffnupboxing,2018-03-23 05:04:12+00:00,🔥Kostya Tszyu 🔥 @kostyatszyu #training #gymlife #trainhard #fight #boxing #boxingtraining… https://t.co/BjpPX9ja0e,0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-23 00:34:21+00:00,Joshua Vs Parker March 31st 👊🏻🎨jayconnollyart  #training #gymlife #trainhard #fight #boxing… https://t.co/O4KRpe4Qa9,0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-22 10:50:34+00:00,👊🏻Lucas Browne v Dillian Whyte 🔥👊🏻 #boxinghype  #boxing #boxeo #boxingart  #boxingtalk… https://t.co/ikBGhIJTD9,0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-22 09:56:18+00:00,👊🏻Loma v Linares 🔥👊🏻 #boxinghype  #boxing #boxeo #boxingart  #boxingtalk #boxinglegend… https://t.co/2eUs8FVPCt,0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-20 08:48:44+00:00,👊🏻The Champ Ali👊🏻@muhammadali #training #gymlife #trainhard #fight #boxingclub #boxingtraining… https://t.co/7t3q2BtT4t,0.4767,0.256,0.744,0.0
_Tuffnupboxing,2018-03-20 00:06:40+00:00,👊🏻The Champ Ali👊🏻@muhammadali #training #gymlife #trainhard #fight #boxingclub #boxingtraining… https://t.co/kTETCl1QfK,0.4767,0.256,0.744,0.0
_Tuffnupboxing,2018-03-19 11:21:02+00:00,RT @AllThingsMarx: #FridayFeeling #MarxBrothers https://t.co/464xLVZ9o6,0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-19 11:17:49+00:00,"RT @ballaboysboxing: 🔥Qamil ""Golden Boy"" Balla 📷steve dilks
#aussieboxing #boxing #boxingnews #fightnews #melbourne 
#training #gymlife #tr…",0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-19 10:24:27+00:00,👊🏻The Champ Sugar Ray Robinson 👊🏻#ali #training #gymlife #trainhard #fight #boxingclub… https://t.co/ET8ZwdztFb,0.4767,0.22,0.78,0.0
_Tuffnupboxing,2018-03-18 02:43:18+00:00,👊🏻The Champ Ali👊🏻@muhammadali #training #gymlife #trainhard #fight #boxingclub #boxingtraining… https://t.co/RnnEfiQIZH,0.4767,0.256,0.744,0.0
_Tuffnupboxing,2018-03-17 11:16:44+00:00,Undisputed Jr Welterweight Champion !👊🏻 #unify #training #gymlife #trainhard #fight #boxingclub… https://t.co/tgoAOF8381,0.636,0.276,0.724,0.0
_Tuffnupboxing,2018-03-16 23:36:26+00:00,Happy St Patricks Day ! 🍀🍀🍀🍀🇮🇪🇮🇪🇮🇪🇮🇪 #boxing #boxingnews #StPattysDay #irish #Ireland https://t.co/vVB2SOG1zU,0.6114,0.285,0.715,0.0
_Tuffnupboxing,2018-03-16 12:28:03+00:00,"🔥Qamil ""Golden Boy"" Balla 📷stevedilks
Team Balla - Trust - Dedication - Hard Work -… https://t.co/kQBt7YY365",0.4404,0.21,0.701,0.089
_Tuffnupboxing,2018-03-16 12:00:21+00:00,Joshua Vs Parker March 31st 👊🏻🔥#training #gymlife #trainhard #fight #boxing #boxingtraining… https://t.co/SDsNnXW51B,0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-16 11:50:33+00:00,They're Back ! The Warriors 👊🏻GGG 🇰🇿 v Conelo 🇲🇽II 👊🏻#training #gymlife #trainhard #fight… https://t.co/9X2VY6hBky,0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-16 00:44:29+00:00,"👊🏻🇦🇺Michael ""Pretty Boy"" Zerafa Vs 🇬🇧Adam Harper for the Commonwealth Super Welterweight Title… https://t.co/VOA2U0QTAa",0.7964,0.372,0.628,0.0
_Tuffnupboxing,2018-03-15 23:32:43+00:00,👊🏻Loma🔥 v Linares 🔥👊🏻 #boxinghype  #boxing #boxeo #boxingart  #boxingtalk #boxinglegend… https://t.co/x7r5l6x36P,0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-15 06:49:56+00:00,"RT @ballaboysboxing: Ibrahim ""La Bala"" Balla 📷@stevedilks
#aussieboxing #boxing #boxingnews #fightnews #melbourne 
#training #gymlife #trai…",0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-12 21:25:59+00:00,RT @hoskpromotions: West Side Rumble - 11th March 2018 - Qamil Balla vs Adam Diu https://t.co/jUw5lTI8cB,0.0,0.0,1.0,0.0
_Tuffnupboxing,2018-03-12 09:44:18+00:00,"RT @stingsports: This legend is a winner in his 1st fight in 2018 - Qamil Balla ""Golden Boy"" @ballaboysboxing PIC: Steve Dilks @ausboxing h…",0.296,0.144,0.758,0.098
FitMaryam,2018-03-23 17:55:33+00:00,should watch this !!! @VeroTrueSocial https://t.co/4IlDGAfmTO,0.0,0.0,1.0,0.0
FitMaryam,2018-03-23 14:38:13+00:00,"Ice Ice Baby ... yep i have an Ice Cream addiction 
#foodie #icecream #icecreamaddict #foodlover @VeroTrueSocial https://t.co/9hAv5ZHcqs",0.296,0.128,0.872,0.0
FitMaryam,2018-03-23 13:23:55+00:00,"love love this place ... it's all about good quality food 
#food #foodlover #foodie #verofoodblog @VeroTrueSocial https://t.co/a79O1iYFSg",0.9062,0.447,0.553,0.0
FitMaryam,2018-03-23 05:16:05+00:00,city full of lights @VeroTrueSocial https://t.co/yrOloUuhdt,0.0,0.0,1.0,0.0
FitMaryam,2018-03-20 12:59:14+00:00,"lift mirror selfie ... on the way to the Gym
#gymlife #lift #selfie #me #fitness #fit #goals #5amface… https://t.co/MC7r27CZ0s",0.0,0.0,1.0,0.0
FitMaryam,2018-03-17 23:06:48+00:00,"Each time a woman stands up for herself, without knowing it possibly, without claiming it, she stands up for all wo… https://t.co/fldHgQEZW0",0.0,0.0,1.0,0.0
FitMaryam,2018-03-17 11:27:43+00:00,"Abs are made in the Gym Kitchen and Mind 👊🏽
step up your game on the abs bench💪🏽add weights; i'm using now 8kg kett… https://t.co/6NMFZD9whA",0.0,0.0,1.0,0.0
FitMaryam,2018-03-17 01:50:08+00:00,#repeat #veromusic @AppleMusic @VeroTrueSocial https://t.co/cPXK9K7M8c,0.0,0.0,1.0,0.0
FitMaryam,2018-03-17 01:48:18+00:00,"outdoor workouts ♥️
#fit #fitness #fitgirl #outdoor #workout #fitnessaddicct @VeroTrueSocial https://t.co/EqqT9bnZYv",0.0,0.0,1.0,0.0
FitMaryam,2018-03-15 18:25:09+00:00,"Passion is an unmatched fuel. Add being happy to that and you have a wonderful formula for good health.
.
#fitfam… https://t.co/KOEP6ZQnXc",0.9186,0.449,0.507,0.044
FitMaryam,2018-03-15 09:33:57+00:00,"worth a #throwback to an awesome Night here ...
.
.
#thursday #nightout #lift #selfie #me #igers #throwback… https://t.co/LIH3tTAdaQ",0.7184,0.3,0.7,0.0
FitMaryam,2018-03-14 19:32:55+00:00,"can't wait to go back there and order these pancakes
#pancackes #breakfast #organic #vegan #coffee #bestview… https://t.co/FCv8Too28P",0.0,0.0,1.0,0.0
FitMaryam,2018-03-14 07:31:52+00:00,"3rd time reading it ... all time favorite book 
#booklover #story #thealchemist #book @VeroTrueSocial https://t.co/1teQkodBLf",0.4588,0.176,0.824,0.0
FitMaryam,2018-03-13 08:50:52+00:00,"TRX today . awesome workout 👊🏽
#fitfam #trx #workout #fitness #fit #gymlife #focus #mindset #fun #fitnessaddicct… https://t.co/okSgobqtFA",0.6249,0.215,0.785,0.0
FitMaryam,2018-03-12 19:14:27+00:00,"they offer a mix of Russian and Asian kitchen , all organic and Pilates classes. gonna try it out this Weekend🤩… https://t.co/FlrN5k4K8y",0.0,0.0,1.0,0.0
FitMaryam,2018-03-12 17:49:05+00:00,"Love practicing my handstands 
#handstand #workout #fitfam #fitness #strenght #blackandwhite @VeroTrueSocial https://t.co/YKt7nWAD6j",0.6369,0.276,0.724,0.0
FitMaryam,2018-03-11 20:53:35+00:00,just finished my first yin yoga session. was super good ! love the mix of intense stretching and meditation 🧘🏽‍♀️… https://t.co/kUh4cnQVkA,0.9117,0.44,0.56,0.0
FitMaryam,2018-03-11 12:28:35+00:00,"having this owl right now and WOW ♥️ i know why i love this place
#organic #foodlove #healthyfood #food #health… https://t.co/KZSm2ZsYqX",0.8668,0.339,0.661,0.0
FitMaryam,2018-03-11 09:17:50+00:00,"Sunday workout is done ... Time to relax 
#workout #fitness #fit #gymlife #passion #addiccted #focus #mindset… https://t.co/4V8I8b6FUe",0.4404,0.153,0.847,0.0
FitMaryam,2018-03-10 17:38:45+00:00,you want a really good Flatwhite Coffee ... then U should go there ... plus their wifi is awesome if you need a spo… https://t.co/ER0ydeZlps,0.8221,0.311,0.689,0.0
slscarth,2018-03-20 12:36:13+00:00,RT @VClouston: This is a must for the buffet alone! Gearing up for my third St Magnus which is now cemented in my race calendar #marathon #…,-0.3164,0.0,0.916,0.084
slscarth,2018-03-20 07:49:17+00:00,@lynnenic Fab interview Lynn. You sound intelligent &amp; down to earth. Well done. X,0.7964,0.448,0.552,0.0
slscarth,2018-03-18 07:16:55+00:00,RT @ronaldmacvicar: In partnership with participating Scottish rural Health Boards we are now recruiting to the ever-popular @NHS_Education…,0.0,0.0,1.0,0.0
slscarth,2018-03-11 15:56:04+00:00,@NessHalfMar Thank you for a fantastically well organised event. All the Marshalls were excellent and the local sup… https://t.co/4bzFJZAHww,0.8074,0.356,0.644,0.0
slscarth,2018-03-11 15:43:56+00:00,New PB @NessHalfMar 1.46:13. Delighted. Lots of Orcadian PBs. @marathon_st more good promotion! #orkneyrunningclub… https://t.co/hzm6zyNIQW,0.7773,0.343,0.657,0.0
slscarth,2018-03-11 08:18:54+00:00,@marathon_st @NessHalfMar @LondonMarathon Thanks guys.,0.4404,0.42,0.58,0.0
slscarth,2018-03-10 12:27:24+00:00,Good turn out of Orcadian runners at Inverness #parkrun. 3 #StMagnusMarathon t-shirts. @marathon_st lots of flyers… https://t.co/EKF59k0ry0,0.4404,0.162,0.838,0.0
slscarth,2018-03-01 10:50:14+00:00,@FarmingUK @LondonMarathon @LNAACT You'd fit in better at the Orkney Marathon! @marathon_st,0.69,0.363,0.637,0.0
slscarth,2018-03-01 10:49:15+00:00,"@FarmingUK @LondonMarathon @LNAACT You'd be welcome to join us in Orkney, tractor would fit in more! @marathon_st  #stmagnusmarathon",0.7901,0.348,0.652,0.0
slscarth,2018-03-01 10:47:18+00:00,@AuntiePeachBake @ScarthDavid No chance OAC vest will be as dressed up as I want! 😂,0.1007,0.227,0.633,0.139
slscarth,2018-02-28 07:13:45+00:00,RT @marathon_st: What is the best way to take in the great Orcadian scenery?Running the St Magnus Marathon in July. #StMagnusmarathon #Scot…,0.8519,0.293,0.707,0.0
slscarth,2018-02-28 07:13:24+00:00,"RT @marathon_st: The fun 5K is on again this year! Sunday 1st of July, registration at the Birsay hall on the day. Over 200 entrants last y…",0.5562,0.121,0.879,0.0
slscarth,2018-02-25 10:35:15+00:00,RT @VClouston: Entries for #StMagnusMarathon and 10K are open. Come and join us in #Orkney for the UK's most northerly marathon! https://t.…,0.3595,0.106,0.894,0.0
slscarth,2018-02-25 10:34:10+00:00,"24.20 brilliant friendly event, can't wait to have one in Kirkwall. #firstparkrun #invernessparkrun",0.7906,0.389,0.611,0.0
slscarth,2018-02-23 18:58:07+00:00,@marathon_st Hoping to do my first official park run in Inverness. Will be wearing my special promotional t-shirt! 😉 https://t.co/C18iBIssrE,0.6996,0.254,0.746,0.0
slscarth,2018-02-22 20:39:58+00:00,RT @runABCscotland: Dramatic #Orkney wants Scottish runners to make a summer date for the St Magnus #marathon and #10k https://t.co/HVuGQfR…,0.0,0.0,1.0,0.0
slscarth,2018-02-01 22:45:19+00:00,https://t.co/sQRur3jVHn #dounby50/50 #bargains,0.0,0.0,1.0,0.0
slscarth,2018-01-29 18:29:07+00:00,https://t.co/IJ3vB1nmhl,0.0,0.0,1.0,0.0
slscarth,2017-11-29 21:58:05+00:00,"RT @BMAScotland: Our final day of roadshows. We have events on Orkney and Shetland tonight.  Remember, if you want to take part in the poll…",0.0772,0.051,0.949,0.0
slscarth,2017-11-03 16:05:22+00:00,Survived running my first workshop at NoSESC Nairn. #thinkingfast&amp;slow #gpeducation,0.5106,0.268,0.732,0.0
onealbfit,2018-03-23 14:37:14+00:00,I confess... I’m an addict 💪🏽🏋🏾‍♂️🏅 #gymrat #gymlife #fitfam #wreckingcrewfitness #bodybuilding… https://t.co/B0QadyH67a,0.0,0.0,1.0,0.0
onealbfit,2018-03-23 09:38:43+00:00,"Get uncomfortable, see your passion and reach those goals. Internal happiness! 😉 #happiness… https://t.co/m5SQo4JGaL",0.6588,0.408,0.459,0.133
onealbfit,2018-03-22 15:50:52+00:00,A little bit of a throwback mixed with a glow up... #tbt #throwbackthursday #glowup #gentleman… https://t.co/heGKKgGPqF,0.0,0.0,1.0,0.0
onealbfit,2018-03-22 10:09:12+00:00,"If at any point you have been told “you can’t do it”, “I don’t see you doing...”, “it’s not… https://t.co/CpQQVfFb8b",0.0,0.0,1.0,0.0
onealbfit,2018-03-21 09:50:07+00:00,"Keep pushing...Your dreams, goals, passions are in sights to be reality with persistence!!.. GM… https://t.co/tdsbMVmsGj",0.7568,0.333,0.667,0.0
onealbfit,2018-03-20 09:42:21+00:00,GM fam!!... We have another opportunity to be better than yesterday. Let’s get it!! #smile… https://t.co/JcacAy2sbb,0.7825,0.329,0.671,0.0
onealbfit,2018-03-20 02:44:36+00:00,Double the love of lifting... #gymrat #gymlife #backday #fitfam #backworkout… https://t.co/djOJVUa0gU,0.6369,0.296,0.704,0.0
onealbfit,2018-03-19 18:10:35+00:00,That moment your coworker opens their lunch on a Monday after saying they will start eating… https://t.co/CkwXtFujr1,0.0,0.0,1.0,0.0
onealbfit,2018-03-19 09:14:37+00:00,"Your determination to overcome the odds, reach and surpass your goals is what’s important. You… https://t.co/gs5bHhWotF",0.5574,0.301,0.699,0.0
onealbfit,2018-03-19 01:14:09+00:00,Silence is the best weapon... They won’t see you coming! 😉 #gymrat #silence #quiet… https://t.co/Hgh1cfcpAv,0.6696,0.257,0.743,0.0
onealbfit,2018-03-18 13:07:53+00:00,Sunday... Woke up!... Best start of the day!! #sunday #gymrat #gymlife #fitfam… https://t.co/2mQON4kiJk,0.7249,0.297,0.703,0.0
onealbfit,2018-03-18 00:33:57+00:00,Gym thoughts earlier today when being talked to about non-weightlifting related subjects... 🤣🤣… https://t.co/80hzlZfCbz,0.0,0.0,1.0,0.0
onealbfit,2018-03-17 10:28:46+00:00,Self investment is the best investment you’ll ever make. Grind in the shadows and in humility.… https://t.co/XkIrobxVxk,0.6369,0.208,0.792,0.0
onealbfit,2018-03-16 13:23:10+00:00,It’s Friday.... it takes no effort to smile... Make it a great day fam!! #smile #friday… https://t.co/RCJrvGH3fA,0.5399,0.224,0.67,0.105
onealbfit,2018-03-16 09:26:57+00:00,Let’s work... GM fam!! #work #passion #goals #dreams #gymrat #fitfam #classicphysique… https://t.co/V9TYKhsEnS,0.0,0.0,1.0,0.0
onealbfit,2018-03-16 01:16:29+00:00,🤣🤣🤣... #gymrat #gymlife #gymhumor #fitfam #bodybuilding #bodybuildinglifestyle #classicphysique… https://t.co/yNeuIZVw5L,0.0,0.0,1.0,0.0
onealbfit,2018-03-15 16:52:26+00:00,Singing “it’s so hard to say goodbye”... 🤣🤣 Finally bit the bullet and had to get a new weight… https://t.co/G46X0SnEAr,-0.2183,0.0,0.906,0.094
onealbfit,2018-03-15 09:55:23+00:00,"Follow your dreams, help mold your future. Dream big fam! #dreams #passion #goals #gymrat… https://t.co/SGO1n5bCiT",0.7712,0.391,0.609,0.0
onealbfit,2018-03-14 11:04:14+00:00,"Goals and passions are the best addictions to have. Work for them, be humble and thank yourself… https://t.co/sMDuI9AH1r",0.872,0.398,0.602,0.0
onealbfit,2018-03-14 03:16:42+00:00,What a day and night... flat tire after having a 🔥🔥🔥 leg training on the side of the interstate.… https://t.co/XVIb1I42iD,0.0,0.0,1.0,0.0
UCSActive,2018-03-23 11:29:08+00:00,RT @ThisGirlCanUK: Leave the car at home this weekend and get some steps in for the @SportRelief Billion Steps Challenge https://t.co/rUIgp…,0.0258,0.06,0.884,0.056
UCSActive,2018-03-23 08:41:05+00:00,"RT @Sport_England: #ActiveLives data for local areas – including nine regions, 44 County Sports Partnerships and 353 local authorities – is…",0.0,0.0,1.0,0.0
UCSActive,2018-03-23 08:37:34+00:00,RT @ThisGirlCanUK: This week is all about counting steps for @SportRelief. How many have you done so far? #SportRelief #ThisGirlCan https:/…,0.0,0.0,1.0,0.0
UCSActive,2018-03-22 14:26:36+00:00,RT @NHSChoices: Nordic walking is a full-body exercise that's easy on the joints and suitable for all ages and fitness levels. Find out abo…,0.6124,0.192,0.808,0.0
UCSActive,2018-03-22 12:12:38+00:00,"Thursday motivation from @UCSActive 

#www.ucsactive.org.uk

#hampsteadgym #hampsteadfitness https://t.co/2OUL3b3heX",0.34,0.255,0.745,0.0
UCSActive,2018-03-22 11:21:25+00:00,RT @NHSChoices: A healthy lifestyle will make your heart healthier. Here are 10 things you can do to look after your heart: https://t.co/9o…,0.4019,0.114,0.886,0.0
UCSActive,2018-03-22 11:21:21+00:00,"RT @MeridianFoods: Did someone say cake?
Have a look at these Rhubarb &amp; Almond Blondies by @Eatcleanicki 
Recipe:
1/2 Cup Cooked Rhubarb
1/…",0.0,0.0,1.0,0.0
UCSActive,2018-03-22 10:08:07+00:00,"@UCSActive   Zumba 8-9pm. Come along for a great workout. 

https://t.co/1Pt2RVZ4vB 

#hampsteadzumba… https://t.co/6waLuFAJqU",0.6249,0.291,0.709,0.0
UCSActive,2018-03-22 10:05:13+00:00,"RT @NHSChoices: All you need to know about tai chi, including the health benefits, different styles and getting started: https://t.co/lAVWS…",0.3818,0.12,0.88,0.0
UCSActive,2018-03-22 10:05:07+00:00,"RT @Change4Life: Looks like winter may (finally) be over! Pep up your dinners with this colourful, crunchy salad – it goes really well with…",0.6352,0.198,0.802,0.0
UCSActive,2018-03-22 10:05:03+00:00,RT @TGCRunning: Have you heard about @RunTogether_ training plans? Head over to their website to download them for free #ThisGirlCan #ThisG…,0.5106,0.142,0.858,0.0
UCSActive,2018-03-22 10:04:58+00:00,RT @UCSHampstead: Great resilience shown today by @UCSSport Girls’ football XI who played @ForestSchoolE17 as Hughes got on the scoresheet…,0.7579,0.265,0.735,0.0
UCSActive,2018-03-22 10:04:54+00:00,"RT @UCSSport: ⚽️⚽️ Outstanding results yesterday for UCS football!! Unbeaten out of five matches, winning four. Latymer Upper: 1st 1-1, 2nd…",0.8395,0.296,0.704,0.0
UCSActive,2018-03-21 17:12:21+00:00,"RT @CrossFit: “This is what @crossfit is all about.  Functional movement for a functional life.  Ms. Betty was back at it again today, this…",0.0,0.0,1.0,0.0
UCSActive,2018-03-21 12:58:09+00:00,RT @NHSChoices: Becoming more aware of the present moment can help us enjoy the world around us more and understand ourselves better. Read…,0.8316,0.306,0.694,0.0
UCSActive,2018-03-21 09:09:12+00:00,"RT @MeridianFoods: Grab yourself a cheeky 10% off our Bars!
Shop now: https://t.co/w1ySAwmhcu
#nutsaboutnuts https://t.co/sc43tvH1cv",0.0,0.0,1.0,0.0
UCSActive,2018-03-21 09:09:03+00:00,RT @_physiofitness: https://t.co/qSkQLdgQNK,0.0,0.0,1.0,0.0
UCSActive,2018-03-21 09:08:59+00:00,"RT @NHSChoices: A healthy, nutritious diet can help you look and feel your best, and is easier than you might think. Info: https://t.co/1qW…",0.9081,0.408,0.592,0.0
UCSActive,2018-03-20 13:57:03+00:00,"RT @_ukactive: We know #exercise is good for us, yet human beings may now be on the verge of dangerous levels of #inactivity #TuesdayThough…",-0.0516,0.104,0.786,0.111
UCSActive,2018-03-20 13:56:53+00:00,RT @NHSChoices: Forget everything you know about abdominal exercises: you don't have to perform endless stomach crunches on the floor for t…,-0.2263,0.0,0.917,0.083
Abbersb17,2018-03-23 18:02:39+00:00,"Switched up my cardio routine. 
Instead of cardio flow from 80 day, I did Turbo Fire 🔥 40! 
553… https://t.co/txiw7kSKzh",-0.4003,0.0,0.863,0.137
Abbersb17,2018-03-22 23:45:00+00:00,"Girls night!
.
.
#girlsnight #thirstythursday @ Perlick Distillery https://t.co/J6ZyHJim1i",0.0,0.0,1.0,0.0
Abbersb17,2018-03-22 20:29:56+00:00,"My first time making Keto donuts was a success!!
.
.

*
*
*
*
*
*
*
*
#beachbodycoach #coach… https://t.co/3rZ0qxqkx4",0.6467,0.3,0.7,0.0
Abbersb17,2018-03-21 02:10:21+00:00,"+ Day End Motivation +
.
From @shauntfitness #truthbomb
.
*
*
*
*
#goals #fitfam #quotes… https://t.co/2hDkAMTcnf",0.34,0.211,0.789,0.0
Abbersb17,2018-03-21 02:08:35+00:00,"+ Day End Motivation +
.
From @shauntfitness quoted as his #truthbomb
.
*
*
*
*
#goals #fitfam… https://t.co/beBOUGTf8w",0.34,0.179,0.821,0.0
Abbersb17,2018-03-21 01:41:04+00:00,"+ Day End Motivation +
.
From @shauntfitness quoted as his #truthbomb
.
*
*
*
*
#goals #fitfam… https://t.co/kcjmiZ5bu5",0.34,0.179,0.821,0.0
Abbersb17,2018-03-20 14:12:23+00:00,"Are you going to beer, wine and… https://t.co/VKowgjzjfj",0.0,0.0,1.0,0.0
Abbersb17,2018-03-20 13:08:13+00:00,"Yes!! Do what’s best for you!
*
*
*
*
#goals #fitfam #quotes #quotestoliveby #motivation #strong… https://t.co/rLSyibK9lN",0.8306,0.414,0.586,0.0
Abbersb17,2018-03-19 23:05:19+00:00,"I am blessed to have been raised Catholic. I enjoy the prayers, the music and my rosary.
.
I… https://t.co/iUNVD9URB0",0.7964,0.321,0.679,0.0
Abbersb17,2018-03-19 22:49:03+00:00,"Sometimes my husband just gets me. ❤️
.

*
*
*
*
*
*
*
*
#beachbodycoach #coach… https://t.co/tlPtw0080W",0.0,0.0,1.0,0.0
Abbersb17,2018-03-17 17:53:05+00:00,"I’m blessed to be able pray the rosary or use the rosary for other prayers. 
.
I will be doing a… https://t.co/vuRSUWSoRL",0.7351,0.256,0.744,0.0
Abbersb17,2018-03-17 17:46:57+00:00,"I usually loathe leg day, but phase 2, day 48 wasn’t that bad… https://t.co/zwEeEMqmx5",-0.2732,0.0,0.851,0.149
Abbersb17,2018-03-17 01:27:48+00:00,https://t.co/fn1yxBXcmV,0.0,0.0,1.0,0.0
Abbersb17,2018-03-16 22:24:42+00:00,"First comes thought; then organization of that thought, into ideas and plans; then… https://t.co/x3vusZnwAC",0.0,0.0,1.0,0.0
Abbersb17,2018-03-16 22:08:30+00:00,"Because he lives
I can face tomorrow
Because he lives
All fear is… https://t.co/TNFR526jsH",-0.4939,0.0,0.789,0.211
Abbersb17,2018-03-16 21:18:07+00:00,"20:4 is my fasting window today.
.
20 hours of fasting, 4 hour window of eating.
.
It is now… https://t.co/VjYKbUHUwC",0.0,0.0,1.0,0.0
Abbersb17,2018-03-16 19:45:53+00:00,"Excited to see the gains from this program! 
.
Booty 🍑 &amp; arms 💪🏽 are coming in quite… https://t.co/AQduP1UvEv",0.6239,0.253,0.747,0.0
Abbersb17,2018-03-14 13:29:50+00:00,"Abster's DJ Service still has quite a few April &amp; May weekends available to DJ!
.
If you know of someone who is... https://t.co/jX6YAGbj81",0.0,0.0,1.0,0.0
Abbersb17,2018-03-13 19:04:35+00:00,"I am proof of this! 
.
Diabetes is in remission 
Cholesterol panel is awesome
No longer have a… https://t.co/drSlQtnfh7",0.4926,0.203,0.695,0.102
Abbersb17,2018-03-13 16:53:35+00:00,"Struggle is real. 🥑
.

*
*
*
*
*
*
*
*
#beachbodycoach #coach #weightlossjourney #fit… https://t.co/zkWoRlBaiw",-0.3182,0.0,0.753,0.247
NewLifeme_,2018-03-23 18:25:41+00:00,"RT @AmyFreeze7: “If Friday had a face, I would kiss it.” #abc7ny #quotes #weekend #tgif #muwah #kissykissy @ New… https://t.co/QbqnVscN6a",0.4215,0.149,0.851,0.0
NewLifeme_,2018-03-23 18:20:36+00:00,"RT @SoBeYond: Daily Motivational Freestyle

#QuoteOfTheDay : 
""One of the worst things you could die with is potential.""

#Motivation #Free…",-0.8074,0.066,0.623,0.311
NewLifeme_,2018-03-23 18:08:54+00:00,RT @blker_the_berri: Range Rover in an alumni Famu tag #motivation 😩,0.0,0.0,1.0,0.0
NewLifeme_,2018-03-23 18:08:20+00:00,"RT @AnneScottlin: ❦In all decisions fear and wisdom must find the perfect balance.~Anne Scottlin
#decision #balance #wisdom #risk #winning…",0.5994,0.27,0.608,0.122
NewLifeme_,2018-03-23 15:26:25+00:00,RT @AboveAvgLife: Blessed to be headed out to teach another seminar.  Follow your dreams people!  It’s the true path to happiness.  💪🏻💀👊🏻 -…,0.923,0.412,0.588,0.0
NewLifeme_,2018-03-23 15:11:09+00:00,"By Zeena Alkurdi The first time I watched the trailer for Bilal: A New Breed of Hero, I felt a combination of curi https://t.co/oVowK1QMaJ",0.5574,0.159,0.841,0.0
NewLifeme_,2018-03-23 15:10:57+00:00,RT @JDforkm: Let's do it! Get your workout in and be an example to your family to be active! Thanks to OTS family @leomaga00 for repping sn…,0.7339,0.198,0.802,0.0
NewLifeme_,2018-03-23 12:46:07+00:00,Morning Inspiration: https://t.co/mbKbPxLLVf https://t.co/FpoFvVba0j,0.5267,0.531,0.469,0.0
NewLifeme_,2018-03-23 12:20:36+00:00,"RT @aimeejarchow: Develop a passion for learning. If you do, you will never cease to grow. #dailyquote #quote #quoteoftheday #QOTD",0.4588,0.143,0.857,0.0
NewLifeme_,2018-03-23 12:10:38+00:00,RT @DAN35NY: Habits are safer than rules; you don't have to watch the... Frank Crane #ENLIVEN #bebetter #qotd #motivation #quotes https://t…,0.4215,0.123,0.877,0.0
NewLifeme_,2018-03-23 12:10:25+00:00,"RT @printyo_aus: We offer all range of #Printing #Services in #Australia, #Melbourne.  #Sameday #dispatch, 1-2 Days #expressdelivery 

#Quo…",0.0,0.0,1.0,0.0
